itemId,name,text,reviewContent,sentiment_label,confidence,rating,relevanceScore,boughtDate,clientType,retrievedDate
111477098,Risyad,recommended seller,pengiriman cepat barang tidak ada cacat dan sesuai permintaan,positive,0.984777808189392,5.0,23.01,07 Des 2017,mobile,2019-10-02
111477098,Nurul H.,,ga megcewakn the best,positive,0.5642739534378052,5.0,22.49,28 Mei 2018,androidApp,2019-10-02
111477098,ahmad D.,,kondisi bagus udah dicoba bisa semua minusnya datengnya lama hampir seminggu baru dateng,negative,0.9499663710594176,4.0,22.49,14 Agu 2018,androidApp,2019-10-02
111477098,Nasriyah,sedih,otg nya gs bisa dgunain di hp,negative,0.588932454586029,2.0,22.49,28 Jul 2018,androidApp,2019-10-02
111477098,Lazada Customer,,puas  sesuaii apa yya ad dgambar  thank lazada  ma mas kuliera baik,positive,0.9946318864822388,5.0,21.51,01 Jun 2018,androidApp,2019-10-02
111477098,Deni S.,,sesuai ekspektasipengiriman cepatmksh lazada,neutral,0.479490578174591,5.0,21.51,27 Mei 2018,androidApp,2019-10-02
111477098,Ahell,bintang lima,cepat rapih dan bagus,positive,0.9958614706993104,4.0,21.26,31 Des 2017,mobile,2019-10-02
111477098,Lazada Customer,ok,mantap,positive,0.9755426049232484,5.0,14.99,31 Agu 2018,androidApp,2019-10-02
111477098,Yanti,mantaap,sekarang bisa di pakai di smartphones dan pc  mantaap deh sandisk,neutral,0.5532962083816528,5.0,15.15,,desktop,2019-10-02
111477098,Yanti,puass,pengiriman cepat produk berfungsi sangat baik trims,positive,0.9975985884666444,5.0,14.14,,desktop,2019-10-02
111545513,The S.,mengecewakan,saya sudah memesan dan menunggu sebulan untuk produk ini namun saat seseharusn sampai tiba tiba dibatalkan dan tertera alamat tidak ditemukan padahal di google map pun alamat ini muncul,negative,0.9881545305252076,1.0,20.15,,mobile-app,2019-10-02
111545698,Erdianto S.,minus sekrup pengunci,kemasan rapi dan aman pengiriman lebih cepat dri estimasi tpi minus sekrup pengunci nya,positive,0.986311137676239,4.0,20.51,20 Des 2017,androidApp,2019-10-02
111568693,dian s.,ragu,tolong balas gan harganya seriusan tuh 48 18 jtan klo bnr masih ad ga gan barangnya bungkus nih,neutral,0.5870794653892517,5.0,22.38,,mobile-app,2019-10-02
111568693,arteo s.,gambar dan judul ga sama ,yg bener ini sony atau panasonic judul sony 48 inch  tp gambar panasonic descripsinya 24 inch ngacooo bener,negative,0.9970922470092772,1.0,22.13,,mobile-app,2019-10-02
111568693,Lazada Guest,bingung,menurut sya apakah mungkin buy1 get 1 free karena yg satu sony 48  yg satu nya lg panasonic 24 klo bnr begitu sya mau beli deh,negative,0.6516430377960205,1.0,21.52,,mobile-app,2019-10-02
111568693,ars,beneran ga nih,di judul 48 di deskripsi 24 mana yang bener di judul juga di tulis smart tv tapi di deskripsi ga dijelasin kebanyakan gadoin micin nih seller,negative,0.9978545308113098,2.0,21.27,,mobile-app,2019-10-02
111568693,yuhu b.,ini 48 inchi apa 24 inchi,jgn berjualan klo tidak detail tentang barangnya yang ada lazada membuat costemer kecewa klo tidak jelas apa yg dijual dilazada,negative,0.997565746307373,1.0,20.85,,androidApp,2019-10-02
111568693,Feri W.,pertanyaan,ini sebenarnya 48 inc atau 24 inc sih yg bener yg mana,negative,0.9782414436340332,3.0,19.75,,mobile-app,2019-10-02
111568693,agus s.,ga jelas,judul sama deskripsi produk kok beda lazada harusnya sortir seller yg ky gni nih termasuk penipuan hlo,negative,0.997373104095459,1.0,17.52,,mobile-app,2019-10-02
111568693,Lazada Guest,barang tidak sesuai discription,ini merk sebenarnya sony atau panasonic dan incinya 24 atau 48 karena didiscreption tidak sesuai dg barang yg ditawarkan  mohon penjelasannya,negative,0.9629125595092772,1.0,17.51,,mobile,2019-10-02
111568693,Hamzah,yg bener ini tv sony 48 inch atau panasonic 24 inc,yg bener ini tv sony 48 inch atau panasonic 24 inch judul dan deskripsi gak akur,negative,0.9933111667633056,1.0,12.52,,mobile-app,2019-10-02
111568693,arul,pembohongan public,yg bener dunk klu ngasih judul product biar ga byk berita miring tentang lazad,negative,0.7910175323486328,1.0,12.52,,mobile-app,2019-10-02
111568693,reza a.,tanya,iklan nya sony kok tampilannya panasonic yg bener 48 inc atau 24 inc,negative,0.9860773086547852,3.0,12.52,,mobile-app,2019-10-02
111568693,Kuncoro R.,maunya apa,judulnya sony smart 32 gambarnya panasonic deskripsinya 24 maunya tuh apa,neutral,0.8160963654518127,1.0,12.52,,mobile-app,2019-10-02
111568693,Suripto,beda ukuran,di depaan discription nya 48 inch tapi krterangan kok 24 inch mna nih yg bener,negative,0.9747820496559144,1.0,12.52,,mobile-app,2019-10-02
111568693,dedi i.,bingung,mana yg benar ya 24 inch atau 48 inch,negative,0.8149057626724243,2.0,12.51,,mobile-app,2019-10-02
111568693,Thedy A.,keder,ini tv berapa inch sebenarnya48 inch  24 inchterima kasih,neutral,0.9604433178901672,1.0,12.51,,mobile-app,2019-10-02
111568693,Widjaya,sony led smart tv 48 inch e303g hitam,itu tv 2448 inch,neutral,0.9676880240440368,1.0,10.02,,mobile-app,2019-10-02
111568693,I H.,tv led,iya gajelas nie tv 24  atau 48,negative,0.9978280663490297,1.0,10.02,,androidApp,2019-10-02
111568693,Budiono,apa ya,barangnya gak ada,negative,0.9950743317604064,5.0,10.02,,mobile-app,2019-10-02
111568693,Agus T.,ukuraninchi,brp inchi  24  48,neutral,0.8081588745117188,4.0,10.02,,mobile-app,2019-10-02
111568693,bernard,mantab,mantab jualannya sampe yg beli bingung,negative,0.6081272959709167,5.0,10.02,,mobile-app,2019-10-02
111568693,Andriansyah,ini beneran 48 inc kah,ini beneran 48inc kah,negative,0.7707852125167847,3.0,10.02,,mobile-app,2019-10-02
111568693,Novi M.,judul sama deskripsi kok beda,judul sama deskripsi kok beda,negative,0.925919771194458,1.0,10.02,,mobile-app,2019-10-02
111568693,Gasceh M.,salah judul,judulnya salah tulis apa sengaja salah,negative,0.9973803162574768,3.0,10.02,,mobile-app,2019-10-02
111568693,budi p.,pusing,yang jualan lagi linglung judul 48 inc di keterangan 24 inc gimana nih,negative,0.9001582264900208,5.0,10.02,,mobile-app,2019-10-02
111568693,ardian d.,,nyakin dengan inch 48 ,negative,0.6936646699905396,4.0,10.02,,iosApp,2019-10-02
111568693,supriyanty,yang bner tu hrgnya,tu ga slh harganya buat tv led sony 48 inci klu bnern blh tu,negative,0.651065468788147,3.0,10.02,,mobile-app,2019-10-02
111568693,Jackho,yg jelas dooong,yang bener berapa  24 apa 48 jangan bohongin custumer dong,negative,0.9890374541282654,5.0,10.02,,androidApp,2019-10-02
111568693,wiwin b.,ga jelas judul 48 deskripsi 24,jgn nipu dong,negative,0.9985793828964232,1.0,10.02,,mobile-app,2019-10-02
111568693,galih m.,sonypanasonic,ini panasonic apa sony,neutral,0.6237691640853882,1.0,10.02,,mobile-app,2019-10-02
111568693,Ibud S.,penjelasan terimakasih,ini sony 48 inci apa 24 inci yg benar,neutral,0.5707091093063354,1.0,10.02,,mobile-app,2019-10-02
111568693,Lazada Guest,ini tv 48 inch atau 24 inch,mohon penjelasannya,neutral,0.9953970313072203,5.0,10.02,,mobile-app,2019-10-02
111568693,Lazada Guest,sony led 48,ini judul nya 48 tapi baca spesipikasi utama led 24 yg bener yang mana,negative,0.9863746166229248,1.0,10.02,,mobile,2019-10-02
111568693,aku,yng bener mana,48 inchi atau 24 ini ,negative,0.679737389087677,1.0,10.02,,mobile-app,2019-10-02
111568693,Rusliando,gk percaya,bener gk itu harga sma ukurannya 48 inchi cuma 18 jutaan,negative,0.9513872861862184,4.0,10.02,,mobile-app,2019-10-02
111568693,Agus M.,ukuran tv,gan ini yg bener 48 inch atau 24 inch,negative,0.6421246528625488,2.0,10.02,,mobile-app,2019-10-02
111568693,Arman M.,48 inci,yg bawah 24 inci hhahha kaga bener lo,negative,0.9988769888877868,1.0,10.01,,mobile-app,2019-10-02
111568693,Lazada Guest,led smart tv,brapa inch ini,neutral,0.7442198991775513,5.0,10.01,,mobile-app,2019-10-02
111568693,Lazada Guest,mau beli,raedy kh barang nya gan,negative,0.7145653963088989,1.0,10.01,,mobile-app,2019-10-02
111568693,Radyt,tanya,ini 24 inch apa 48 inch yg bner yg mna,neutral,0.7578412294387817,1.0,10.01,,mobile-app,2019-10-02
111568693,Muhammad I.,bener ga,ini harga beneran dengan ukuran 48 inch,negative,0.5359682440757751,1.0,10.01,,iosApp,2019-10-02
111568693,Lazada Guest,hhhjh,gambarnya panasonic yg dijual sony ga jelas,negative,0.9985920786857604,5.0,10.01,,mobile-app,2019-10-02
111568693,Lazada Guest,brapa ins si yg benar,tv sony,neutral,0.9942123293876648,1.0,2.52,,mobile,2019-10-02
111593559,Lazada Customer,,barang telah sampai 1 tahun yg lalu maaf baru sempat tulis ulasan,negative,0.9717743396759032,5.0,38.28,18 Jun 2017,iosApp,2019-10-02
111630530,Rahmad S.,lag,masa spesifikasi tinggi main minecraft kotak kotak begitu ahh curang nih laptop v,negative,0.9981379508972168,5.0,21.24,,androidApp,2019-10-02
111630530,Badrul Q.,saya puas beli laptop ini,saya puas dengan laptop ini tapi bsk saya bingung makan apa,positive,0.9826164245605468,5.0,18.63,,mobile-app,2019-10-02
111630530,Lazada Guest,manteb,alhamdullilah pesanan udah sampe lumayan buat maen minesweper,positive,0.9921146035194396,5.0,18.02,,mobile-app,2019-10-02
111630530,Fadil A.,mantap,barang sudah sampe buat ade gue belajar office dan ms paint,neutral,0.5971037745475769,5.0,17.7,,mobile-app,2019-10-02
111630530,Lazada Guest,barangnya jos,mau beli lagi 2 buat adek main gta,neutral,0.9816505908966064,5.0,16.86,,desktop,2019-10-02
111630530,arga,buat beli tanah bisa,kalo gua punya duit segitu mending buat rumah,negative,0.3568786382675171,4.0,16.01,,mobile-app,2019-10-02
111630530,???????,,kapan geratis ,negative,0.95797461271286,5.0,14.51,,androidApp,2019-10-02
111630530,Rizki A.,luyaman,lumayan buat main tetris  tapi knp masih patah ya min,negative,0.6074444651603699,,,,,
111630530,Agunk P.,lima bintang,lumayan buat ganjel standar motor ini,positive,0.8622687458992004,5.0,13.84,,androidApp,2019-10-02
111630530,Rizky C.,barang berkualitas,mantap lancar dipake main zuma,positive,0.9878973960876464,5.0,13.5,,mobile-app,2019-10-02
111630530,Mustolih A.,murah,murah kiriman cepat mantap,positive,0.995711088180542,5.0,12.55,,mobile-app,2019-10-02
111630530,Lazada Guest,want,liat gambarnya jadi ingin beli tapi masih nabung buat belinya,negative,0.6166618466377258,5.0,10.75,,mobile,2019-10-02
111630530,Lazada Guest,mntaff,bagus sesuai yg saya harapkan tanks lazada,neutral,0.421764075756073,5.0,10.51,,mobile-app,2019-10-02
111630530,Lazada Guest,murah meriah,kardusnya,negative,0.9912228584289552,5.0,5.14,,mobile-app,2019-10-02
11167030,Almaidah D.,review,barangnya cepet sampe 2hari lgsg nyampe rumah bagus jugaa brgnya cuma buka penutup flashdisk agak susahagak susah untuk dicabut dari laptop,positive,0.975932478904724,4.0,27.1,02 Jan 2017,mobile-app,2019-10-02
11167031,syara w.,good,sudah dipakai selama berbulan2 ga ada masalah dan lancar2 aja sengaja kasih rivew lama biar jadi bukti kalo barang disini memang bagus,positive,0.994001805782318,5.0,28.0,27 Feb 2017,androidApp,2019-10-02
11167612,Warmansyah V.,sudah sampai pesanan saya,trims ya selertrims ya lazadasaya seneeeeng sekali sesuai dengan pesanan,positive,0.9945911765098572,3.0,22.84,14 Des 2016,mobile-app,2019-10-02
111697267,Erna E.,bagus,bagus tp blm sempat coba berfungsi atau tidak,negative,0.9599677324295044,3.0,21.51,08 Mar 2018,mobile,2019-10-02
111702245,Lazada Guest,gambar dot pixel nya bisa di wa kan,gambar dot pixel nya bisa di wa kan 085731094368,neutral,0.9981854557991028,4.0,10.34,,mobile-app,2019-10-02
111707685,Erlan D.,,barang sesuai yang dipesan pengiriman lebih cepat dari perkiraan pesan tgl 10 paket diterima tgl 13 packingrapi dan aman terimakasi lazada terimakasih seller,positive,0.9922624826431274,5.0,39.15,10 Jul 2019,androidApp,2019-10-02
111707685,Lazada Customer,,real capacity packing rapi,positive,0.7092090249061584,5.0,37.5,18 Sep 2019,androidApp,2019-10-02
111707685,Eliza C.,,bgss sesuai pesanan,neutral,0.8513182997703552,4.0,27.51,18 Sep 2018,androidApp,2019-10-02
111707685,Bagus T.,,sesuai pesanan dan packing rapi,positive,0.8128686547279358,5.0,26.65,12 Jul 2019,androidApp,2019-10-02
111707685,Lazada Customer,,barang original sampai lumayan cepat packing rapi,positive,0.9869917631149292,5.0,23.51,09 Okt 2018,iosApp,2019-10-02
111707685,Achmad A.,barang bagus sesuai pesanan,udah puas dah jaya selalu lazada,positive,0.994625985622406,5.0,20.51,01 Jan 2018,androidApp,2019-10-02
111707685,Nur M.,,mantapp,neutral,0.4719956517219543,5.0,12.58,07 Jun 2017,mobile,2019-10-02
111762994,Kalina,lima bintang,bagi yang minat orderpesan barang kamiuntuk lebih memastikan silahkan add whatsappwa 0852 5072 0044 atau invite pin d9066cb6 langsung dari reseller tokoterimah kasih,neutral,0.927422285079956,5.0,17.86,,androidApp,2019-10-02
111968814,agungpermanabuaya,,sdh saya terima dan trima kasih,positive,0.7563583850860596,5.0,31.51,16 Jun 2019,androidApp,2019-10-02
112000186,nuril h.,kecewa,baru kali ini kecewa dg lazada  pertama saya pesan antar pakai gojek dan ternyata barang 3 hri baru sampai kedua saya pesan yg model atm mandiri tp yg datang bca  ketiga setelah saya gunakan ternyata flasdisk tidak bisa digunakan sangat sangat kecewa,negative,0.9989197254180908,1.0,32.71,29 Sep 2017,mobile-app,2019-10-02
112000186,Moch A.,satu bintang,kecewa banget flashdisk emang bener kapasitas 8gb tapi flashdisk nya itu yang rusak bukan flashdisk baru  udah kena virus jadi setiap data yang masuk ke flashdisk jadi virus sortcut jadi flashdisk tidak bisa di gunakan kalau jualan yang bener jangan jual barang rusak,negative,0.9992520213127136,1.0,32.29,26 Nov 2017,androidApp,2019-10-02
112000186,Umi V.,bintang 5,unik bgt flashdisk bentuk kartu atm kurir nya ramah sabar bisa dikondisikan waktu codan nya semoga sangatsangat  tambah bermanfaat thanks banget lazada,positive,0.9977750182151794,5.0,31.51,16 Mar 2018,mobile,2019-10-02
112000186,Harta e.,empat bintang,barang cepat nyampe dan dipack rapi,positive,0.9833014011383056,4.0,20.5,16 Agu 2017,mobile-app,2019-10-02
112000186,Geraldo A.,barang udah yampe,bagus,positive,0.7057397961616516,5.0,18.01,11 Apr 2019,androidApp,2019-10-02
112002447,Awal U.,,tq barang awet original packing baik,positive,0.9932164549827576,5.0,39.33,02 Jun 2017,androidApp,2019-10-02
112002447,megawati s.,netbook lumayan,pengiriman dari surabaya  ternyata jack nya ygcabang 3harus beli lagi program ws nya harus di scan lagi repot sih thanks ya lazada,negative,0.9499616622924804,2.0,31.18,17 Agu 2017,mobile-app,2019-10-02
112002447,Awal U.,bisa buat game,performa game need for speed underground 2 setting max res tidak ada lag lancar jaya respon keyboard baik sound kurang sebaiknya tancap speaker external kl mau nyaman dengar suara game racing main game 1jam panas dibawah casing masih wajar mungkin krn saia pake cooling pad alumunium batre cukup awet stlh full charge beberapa kali layar cukup nyaman untuk game racing standar,positive,0.9974125027656556,5.0,22.4,,mobile-app,2019-10-02
112002447,Andreas A.,tolong dijawab gan penting ,asalamualaikum gan sya mau nanya  kredit nya pake kartu kredit kan klo   trus kalo uang kreditannya perbulan brpa gan  sma uang dp nyaa  tolong di reply gan  pentingg ,neutral,0.8281993269920349,3.0,22.16,,mobile-app,2019-10-02
112002447,Djoko h.,romnya kecil banget,rom ny cuma 32 tdk ada slot memory tambahan mungkin bs pake hardisk external tunggu review dr yg lain,negative,0.8190523386001587,5.0,20.08,,mobile-app,2019-10-02
112002447,Taufik,tiga bintang,ada wifi kah,neutral,0.542113721370697,3.0,12.0,,mobile-app,2019-10-02
112002447,indah h.,tanya,ini layar bisa di sentuh ga ya,neutral,0.8667242527008057,2.0,11.93,,mobile-app,2019-10-02
112002447,Anwar I.,tanya,lokasi toko dimana ya,neutral,0.8798115253448486,1.0,11.49,,mobile-app,2019-10-02
112002447,Filardhi,garansinya resmi ga,sdh survey ke beberapa marketplace rata2 hanya garansi toko yg uni gimana,negative,0.8706388473510742,4.0,10.33,,androidApp,2019-10-02
112015864,Lazada Customer,,barang sesuai pengiriman sangat cepat mantap jiwa,positive,0.9937399625778198,5.0,24.51,09 Jan 2019,androidApp,2019-10-02
112034154,Kevin,puas,puas kiriman sesuain barang jg sesuai dgn spec trims,positive,0.88250333070755,5.0,20.51,19 Sep 2017,mobile,2019-10-02
112081646,Wijaya K.,good but,produk dikirim sesuai gambar tapi spek nya agak berbeda awalnya saya kira bisa menangkap sinyal digital ternyata stelah dipasang antena digital hanya analog channel yg tertangkap overall four stars is proper,positive,0.6564891338348389,4.0,28.01,19 Des 2017,desktop,2019-10-02
112128450,Sifa,lima bintang,lazada hi item ready u pemesanan add whatsapp 085314031165 respon langsung aman dan terpercaya proses cepat happy shopping lazadacoid         terima kasih,positive,0.624828577041626,5.0,17.92,,androidApp,2019-10-02
11215648,Andryan D.,terbaik,packing rapih barang sesuai dengan yg di iklan pengiriman kurang dari seminggu  thx reseller  lazada,positive,0.921487033367157,5.0,31.15,11 Agu 2017,mobile-app,2019-10-02
11215648,Subur A.,mantap,mantap untuk main gta v lanjat banget thanks lazada,positive,0.993898630142212,5.0,24.12,03 Feb 2017,mobile-app,2019-10-02
11215648,Muhammad I.,mantap,spek maksimal harga minimal,neutral,0.9631632566452026,5.0,20.43,11 Nov 2016,desktop,2019-10-02
11215648,Rizqy P.,ready,ready gak bro,negative,0.9716089963912964,5.0,10.02,,androidApp,2019-10-02
112169133,Amoy N.,,tv cepat sampaipelayanan ramahcepatpuas pokoknya,positive,0.997670590877533,5.0,24.51,14 Des 2018,iosApp,2019-10-02
112171590,Lazada Guest,mau,ada tower speaker gak ni produk,neutral,0.7735252976417542,5.0,14.83,,mobile-app,2019-10-02
11233332,Sandi D.,lenovo,sesuai dengan spesifikasi mantab ,positive,0.8962419033050537,5.0,19.5,07 Nov 2016,desktop,2019-10-02
11233332,KeyVin,,barang sudah sampai laptop ok harga ochre plus dpt backpack jg  thanks lazada,neutral,0.626607358455658,3.0,9.5,,mobile,2019-10-02
112345738,Dippu P.,senang dan puas,thanks lazada sesuai pesanan dan harga yg terjangkau  succes selalu lazada,positive,0.9898635745048524,5.0,20.51,24 Sep 2017,mobile,2019-10-02
112421227,Bonita S.,,good semoga awet,neutral,0.6622182726860046,5.0,31.51,26 Mei 2019,androidApp,2019-10-02
112422518,Piter W.,mantap cod,cepat rabu pagi pesan jumat pagi sudah sampai  barang sesuai gambar dan spec terima kasih,positive,0.6459927558898926,5.0,27.79,09 Agu 2017,desktop,2019-10-02
112422518,Yuuna S.,pelayanan cepat,pesan hari selasa hari kamis pagi sudah sampai mungkin karena lokasi samasama di jakarta tapi saya beri applause untuk pelayanan yang cepat semoga barangnya berfungsi baik dan awet,positive,0.984838366508484,5.0,27.79,08 Agu 2017,desktop,2019-10-02
112422518,Tony,lima bintang,barang sudah sampai dengan selamat dan sesuai dengan spec thanks lazada  kenkez,positive,0.9319552779197692,5.0,22.85,17 Agu 2017,desktop,2019-10-02
112422518,Manuel E.,,sy ksh 4 dlu ya krn blm di coba tp packing rapi pengiriman sesuai estimasi thanks ya,positive,0.9798691868782043,4.0,22.49,10 Sep 2018,androidApp,2019-10-02
112422518,Bani,tidak ke detect,produk ok cuma kelemahannya tidak terbaca di tablet asus,negative,0.7415010929107666,3.0,20.51,28 Agu 2017,desktop,2019-10-02
112422518,Suprapto,jempol,pesanan sampai dg aman dan sesuai dg deskripsi thx,positive,0.9379062056541444,5.0,20.34,15 Agu 2017,mobile,2019-10-02
