itemId,category,name,rating,reviewTitle,reviewContent,reviewContent_Cleaned,hasil_deteksi
337081666,,Lazada Customer,5.0,,puas dg pelayanan seller fast respons  disc harbolnas nya thx you,puas dg pelayanan seler cepat respons disc harbolnas nya terima kasih you,Asli
337081666,,deddy E.,5.0,,barang bagus  berfungsi ok banget seller,barang bagus berfungsi ok banget seler,Asli
337081666,,Safura H.,4.0,,thanks gan udah sampai ada garansi packaging aman sip dah langsung dipakai buat backup data,thanks gan udah sampai ada garansi packaging aman sip sudah langsung dipakai untuk backup data,Asli
337081666,,adit Y.,5.0,,barang bagus harga terjangkau,barang bagus harga terjangkau,Asli
337083752,,Lazada Customer,5.0,,paking rapi tapi barangnya belum di coba,paking rapi tapi barangnya belum di coba,Asli
337083752,,Lazada Customer,2.0,,katanya iklan sp dlm3hr tp kenyataan 4hr brg nya cover plastik jd agak kwatir kl jatuh bs pecahkenyataan msh krg dr promosinya,katanya iklan sp dalam hr tapi kenyatan hr barang nya cover plastik jadi agak kwatir kalau jatuh bisa pecahkenyatan msh kurang dari promosinya,Asli
337083752,,Lazada Customer,3.0,,kurir ramah malah penjualnya yg ga ramah  slow respon hddnya sejauh ini bagus dan ga dpt bonus seperti kawan2 sebelumnya,kurir ramah malah penjualnya yang tidak ramah slow respon hdnya sejauh ini bagus dan tidak dpt bonus seperti kawan sebelumnya,Asli
337083752,,Yusuf S.,5.0,,mantap gan kinerja barang bagus insya allah awet suka sama barangnya bahkan ringan pula barangnya,bagus gan kinerja barang bagus insya alah awet suka sama barangnya bahkan ringan pula barangnya,Asli
337083752,,Lazada Customer,5.0,,alhamdulillah barang telah sampai dengan selamat packing baik pengiriman juga cepat plus dapat bonus headset terima kasih seagate dan lazada,alhamdulilah barang telah sampai dengan selamat packing baik pengiriman juga cepat plus dapat bonus headset terima kasih seagate dan lazada,Asli
337083752,,Abdan S.,1.0,,saya beli tanggal 2 maret 2019 kemudian tertulis telah di terima pada tanggal 6 maret 2019 padahal saya belum menerima barangnya saya sudah hubungi seller lazada dan jne saya sangat kecewa terhadap pelayanan lazada seagate dan jne ,saya beli tangal maret kemudian tertulis telah di terima pada tangal maret padahal saya belum menerima barangnya saya sudah hubungi seler lazada dan jne saya sangat buruk terhadap pelayanan lazada seagate dan jne,Asli
337083752,,Ridwanto,4.0,,dapat dengan harga 870k benar benar sangat worth it dapat bonus headset jg sayang setelah dicoba headsetnya mati sebelah coba seandainya headset itu diganti ke pouch pasti lebih berguna,dapat dengan harga k benar benar sangat worth it dapat bonus headset jg sayang setelah dicoba headsetnya mati sebelah coba seandainya headset itu diganti ke pouch pasti lebih berguna,Asli
337083752,,Heru,5.0,,harbolnas dapat harga yg murah barang msh di segel dapat bonus headset yg seharusnya pouch dicoba berfungsi dgn baik recommended seller,harbolnas dapat harga yang murah barang msh di segel dapat bonus headset yang seharusnya pouch dicoba berfungsi dengan baik bagus seler,Asli
337083752,,Ghavi Y.,5.0,,maturnuwun gan baru dateng tadi sore ini masih di tes packingnya aman rapi aku kira datengnya lebih cepet ternyata harus sabar juga hehe makasih bonus earphonenya ya,maturnuwun gan baru dateng tadi sore ini masih di tes packingnya aman rapi aku kira datengnya lebih cepat ternyata harus sabar juga hehe makasih bonus earphonenya ya,Asli
337083752,,wieda N.,5.0,,paket cepat sampai diwrap dengan sangat baik blom sempat dicoba tapi lumayan dapet harga promo untuk kapasitas segitu,paket cepat sampai diwrap dengan sangat baik blom sempat dicoba tapi lumayan dapet harga promo untuk kapasitas segitu,Asli
337083752,,Faisal K.,5.0,,tq kiriman sudah sampai,tq kiriman sudah sampai,Asli
337083752,,Hazby A.,5.0,,produk original packing s,produk original packing s,Asli
337083752,,Reynaldy P.,5.0,,barang sesuai dengan gambar dapat earphone juga,barang sesuai dengan gambar dapat earphone juga,Asli
337083752,,Lazada Customer,5.0,,belanja 1212 lumayan dapet bonusnya  semoga awet,belanja lumayan dapet bonusnya semoga awet,Asli
337083752,,Lazada Customer,5.0,,pengiriman cepatdicoba lancar kenceng gada kendala,pengiriman cepatdicoba lancar kenceng gada kendala,Asli
337083752,,Ikhwanul H.,5.0,,barangnya bagus berfungsi dengan baik,barangnya bagus berfungsi dengan baik,Asli
337083752,,Firman R.,5.0,,barang ori pengiriman cepat good,barang original pengiriman cepat god,Asli
337083752,,Adhi N.,5.0,,kualitas okbarang cepat sampaipuas banget,kualitas okbarang cepat sampaipuas banget,Asli
337083752,,Muhammad R.,5.0,,barang telah sampai dengan aman terima kasih,barang telah sampai dengan aman terima kasih,Asli
337083752,,Lazada Customer,5.0,,terima kasih barang sdh terima dengan baikbonus headset trims,terima kasih barang sudah terima dengan baikbonus headset trims,Asli
337083752,,Lazada Customer,5.0,,sudah tiba belum dicek overall oke lah,sudah tiba belum dicek overal oke lah,Asli
337083752,,barlian D.,5.0,,mantap abis dapat bonus headset juga terima kasih ,bagus abis dapat bonus headset juga terima kasih,Asli
337083752,,Agus S.,5.0,,item sesuai ekspektasi harga top,item sesuai ekspektasi harga top,Asli
337083752,,puspa Y.,5.0,,mudah mudahan bagus,mudah mudahan bagus,Asli
337083752,,Tri B.,5.0,,produk sudah dicoba dan berhasil dengan aman packing aman terima kasih,produk sudah dicoba dan berhasil dengan aman packing aman terima kasih,Asli
337083752,,Novitasari F.,5.0,,cepet nyampenya disegel rapih tks,cepat nyampenya disegel rapih tks,Asli
337083752,,Ruskandar,5.0,,sudah trima semoga awet,sudah trima semoga awet,Asli
337083752,,rudi,5.0,,barang segel cmn belum dicoba ngga tau sih resmi nggaknya soalnya gk ada kartu indo,barang segel cuma belum dicoba nga tau sih resmi ngaknya soalnya tidak ada kartu indo,Asli
337083752,,Bagus S.,5.0,,barang sesuai dengen deskripsi and pengantaran juga cepat terima kasih,barang sesuai dengen deskripsi and pengantaran juga cepat terima kasih,Asli
337083752,,Lazada Customer,5.0,,barang asli sesuai pesanan,barang original sesuai pesanan,Asli
337083752,,Eldad E.,4.0,,cepat packaging rapih  aman barang sesuai,cepat packaging rapih aman barang sesuai,Asli
337086603,,Faisal K.,5.0,,telah di terima dengan baik,telah di terima dengan baik,Asli
337086603,,Roy G.,5.0,,barang datang sesuai pesanan mantap,barang datang sesuai pesanan bagus,Asli
337086603,,Lazada Customer,5.0,,cepat sampai barang bagus sesuai deskripsi,cepat sampai barang bagus sesuai deskripsi,Asli
337131340,,Indra S.,3.0,,saya kasi bintang 3 saja karena sewaktu saya chat dgn seller saya tanya yg warna biru ready gak dan dijawab ready dan diketerangan pembelian saya juga tulis warna biru tapi kenyataannya hardisk yg datang warna hitam terus terang saya agak kecewa,saya kasi bintang saja karena sewaktu saya chat dengan seler saya tanya yang warna biru ready tidak dan dijawab ready dan diketerangan pembelian saya juga tulis warna biru tapi kenyatanya hardisk yang datang warna hitam terus terang saya agak buruk,Asli
337131340,,Jimmy C.,5.0,,mantap barang asli sesuai deskripsi dapat bonus otg packing rapi dan aman ada bubvle wrap nya ada segel garansinya juga udh dicoba dan bekerja dengan baik semoga review ini bermanfaat untuk seller terima kasih seller terima kasih lazada,bagus barang original sesuai deskripsi dapat bonus otg packing rapi dan aman ada bubvle wrap nya ada segel garansinya juga sudah dicoba dan bekerja dengan baik semoga review ini bermanfat untuk seler terima kasih seler terima kasih lazada,Asli
337131340,,Untung,5.0,,harga bersaing fast respon good job,harga bersaing cepat respon god job,Asli
337131340,,David S.,5.0,,jokowi2periode  jendralkardus jendralhoax  jendralplastik  jokowisibukkerja,jokowi periode jendralkardus jendralhoax jendralplastik jokowisibukerja,Asli
337131340,,Nono S.,5.0,,bagus  berfungsi dengan baek,bagus berfungsi dengan baek,Asli
337131340,,Lazada Customer,5.0,,packing rapi barang cepat sampai,packing rapi barang cepat sampai,Asli
337131340,,Lazada Customer,4.0,,pengiriman ok,pengiriman ok,Asli
337162985,,Lazada Customer,1.0,,kurang oke,kurang oke,Asli
337192285,,Iffah S.,5.0,,diterima dengan selamat maaf baru sempat kasih ulasan sudah di coba berfungsi sempurna dan spesifikasi sesuai deskripsi produk sesuai packing sempurna di kasih bonus flash diskterima kasih banyak seller ,diterima dengan selamat maf baru sempat kasih ulasan sudah di coba berfungsi sempurna dan spesifikasi sesuai deskripsi produk sesuai packing sempurna di kasih bonus flash diskterima kasih banyak seler,Asli
337192285,,Lazada Customer,5.0,,barang bagus tapi gak ada nota pembelianya,barang bagus tapi tidak ada nota pembelianya,Asli
337192285,,Lazada Customer,5.0,,thanks tiba cepat bubble wrap memuaskan,thanks tiba cepat buble wrap memuaskan,Asli
337192285,,Eddy,5.0,,barang bagus cepat sampai isi tidak rusak,barang bagus cepat sampai isi tidak rusak,Asli
337192285,,Arief F.,5.0,,mantap jiwa untuk performabut cepet panas,bagus jiwa untuk performabut cepat panas,Asli
337192285,,Muhammad N.,5.0,,packingan rapih sampai sesuai estimasi terima kasih,packingan rapih sampai sesuai estimasi terima kasih,Asli
337192285,,Lazada Customer,5.0,,barang ok imut2 ,barang ok imut,Asli
337516734,,Lazada Customer,5.0,,alhmdulilah sesuai pesanan,alhmdulilah sesuai pesanan,Asli
337608939,,Meylianti,4.0,,kemarin sy terima brg nya baguseh tp sellernya ternyata bohong blgnya include windows 10 setelah dicek kosong  kecewa banget,kemarin saya terima barang nya baguseh tapi selernya ternyata bohong blgnya include windows setelah dicek kosong buruk banget,Asli
337608939,,Bintoro,1.0,,dijudul  nvidia gt920mx ternyata tidak ada cuma intel grapich 520,dijudul nvidia gt mx ternyata tidak ada cuma intel grapich,Asli
337620460,,Lazada Customer,5.0,,wahhhsuper cepatcuman 3 hr sudah di genggamanmakasih bykprofesional,wahsuper cepatcuman hr sudah di gengamanmakasih bykprofesional,Asli
337721505,,Melati H.,5.0,,maaf baru kasih ulasanbarang dah nyape jum at kemaren beli 2 alhamfulillah berfungsi semuakurir ramahmakasih lazada,maf baru kasih ulasanbarang sudah nyape jum at kemaren beli alhamfulilah berfungsi semuakurir ramahmakasih lazada,Asli
337721505,,Lazada Customer,1.0,,kwkw mantap eror fulll hhhh,kwkw bagus eror ful h,Asli
337724133,,Hend R.,5.0,,pengiriman msh msk wkt estimasi tp kalah cepat sm pesanan yg lain tp gpp barang bagus wlw blm dicoba mudah2an bisa digunakan,pengiriman msh msk wkt estimasi tapi kalah cepat sama pesanan yang lain tapi gp barang bagus wlw belum dicoba mudah an bisa digunakan,Asli
337724133,,Lazada Customer,1.0,,jangan di beli gak rekomendasi gk bsa di isi memory,jangan di beli tidak rekomendasi tidak bsa di isi memory,Asli
337724133,,nartin I.,5.0,,mksih brangx udah smpai dan memuaskan,terima kasih brangx udah smpai dan memuaskan,Asli
337724133,,Sugeng W.,5.0,,mantep kurirnya santun dan cepat nyampei ,mantep kurirnya santun dan cepat nyampei,Asli
3381723,,Maryadi A.,1.0,,gx sesuai skripsi hilanga 12gb gx ada 64gb cuma ada 52gb,gx sesuai skripsi hilanga gb gx ada gb cuma ada gb,Asli
3381723,,Lazada Customer,5.0,,barang sdh tiba di biakpapuabarang originalthank u lazada dan tokosmoga terus amanah selama lamanya,barang sudah tiba di biakpapuabarang originalthank u lazada dan tokosmoga terus amanah selama lamanya,Asli
3381723,,really R.,5.0,,barang sampai packing rapih barang ori kecepatan transfer cepaat,barang sampai packing rapih barang original kecepatan transfer cepat,Asli
3381723,,Nicho P.,5.0,,pokoknya memuaskan dr segala aspekkrna saya udh 2 kali pesan ini,pokoknya memuaskan dari segala aspekrna saya sudah kali pesan ini,Asli
3381723,,damar A.,5.0,,thank lazada barang bagus pengiriman cepat kualitas belum di coba,thank lazada barang bagus pengiriman cepat kualitas belum di coba,Asli
3381723,,Nyo B.,5.0,,sesuai pesanan usb berfungsi baik,sesuai pesanan usb berfungsi baik,Asli
3381723,,luluk A.,5.0,,original thanks,original thanks,Asli
3381723,,Nur H.,5.0,,thanks for all,thanks for al,Asli
3381723,,Aldiansyah,4.0,,packing baik  barang okk,packing baik barang ok,Asli
3381723,,Ahmad F.,5.0,,mantap original banget nih flashdisk ,bagus original banget nih flashdisk,Asli
3381723,,Riri,5.0,,pengiriman nya lambat banget kaya keong,pengiriman nya lambat banget kaya keong,Asli
3381723,,Fathimah,5.0,,pengiriman cepat dan barang sesuai ekspektasi,pengiriman cepat dan barang sesuai ekspektasi,Asli
338278826,,FERRY B.,5.0,,mantap kiriman segel resmi seagatebaru tiba dalam 4 hari packing good,bagus kiriman segel resmi seagatebaru tiba dalam hari packing god,Asli
338484884,,M. S.,5.0,,mantappplebih cepat dr estimasidan hasil luar biasalancarbest sellerrecomended bangettks,mantaplebih cepat dari estimasidan hasil luar biasalancarbest selerecomended bangetks,Asli
338484884,,Lazada Customer,5.0,,sesuai keinginanpacking rapi,sesuai keinginanpacking rapi,Asli
338484884,,FADLY O.,5.0,,sesuai keinginan,sesuai keinginan,Asli
338484884,,SARI A.,5.0,,barangnya asli dan bagus dalam pengepakannya,barangnya original dan bagus dalam pengepakanya,Asli
338484884,,Ayu C.,5.0,,barang sudah diterima dengan baik terimakasih,barang sudah diterima dengan baik terimakasih,Asli
338484884,,Lazada Customer,5.0,,udah dipake 4bulanan mantab lah nga ada errornya,udah dipake bulanan mantab lah nga ada erornya,Asli
338484884,,Firman L.,5.0,,packing rapi pengiriman cepat barang oke thanks,packing rapi pengiriman cepat barang oke thanks,Asli
338484884,,Muhammad A.,5.0,,barang bagus sesuai dengan keinginan,barang bagus sesuai dengan keinginan,Asli
338487257,,Rifki T.,5.0,,harddisk berfungsi dengan baik dan original 100 saya sudah pakai dan langsung backup data membantu sekali kebetulan saya dapet harga diskon jadi 620rb dapet voucher 100rb dari mysimpati dan langsung saya gunakan untuk beli harddisk ini dan bisa hemat 200rb untuk fotonya menyusul ya,hardisk berfungsi dengan baik dan original saya sudah pakai dan langsung backup data membantu sekali kebetulan saya dapet harga diskon jadi rb dapet voucher rb dari mysimpati dan langsung saya gunakan untuk beli hardisk ini dan bisa hemat rb untuk fotonya menyusul ya,Asli
338487257,,Lazada Customer,5.0,,hdd ori mantep,hd original mantep,Asli
338487257,,Lazada Customer,5.0,,sesuai yang d harapkan ,sesuai yang di harapkan,Asli
338487257,,Lazada Customer,5.0,,paket sdh saya terima dengan baik tp blm saya coba masih,paket sudah saya terima dengan baik tapi belum saya coba masih,Asli
338487257,,Ridwan M.,5.0,,barang syudah sampe packingnya juga bagus tapi masih belum di coba moga aja awet lah satu nilai plus lagi adalah csnya responsif terimakasih atas barangnya,barang syudah sampe packingnya juga bagus tapi masih belum di coba moga aja awet lah satu nilai plus lagi adalah csnya responsif terimakasih atas barangnya,Asli
338487257,,Farm T.,5.0,,barang udh diterima dngn kondisi bagus semoga terus awet barangnya lumayan lama pengirimannya mungkin gegara pesen hari libur jd ga ada yg stndby urusin barang lainnya udh bagus,barang sudah diterima dngn kondisi bagus semoga terus awet barangnya lumayan lama pengirimanya mungkin gegara pesen hari libur jadi tidak ada yang stndby urusin barang lainya sudah bagus,Asli
338487257,,Lazada Customer,5.0,,barang oke  pelayanan baik  packing nya jg rapi,barang oke pelayanan baik packing nya jg rapi,Asli
338487257,,Yoel R.,5.0,,barang sesuai gambar ok lah pokok nya,barang sesuai gambar ok lah pokok nya,Asli
338487257,,Suffil,5.0,,alhamdulillahbarangnya bagus sesuai yang saya inginkan,alhamdulilahbarangnya bagus sesuai yang saya inginkan,Asli
338487257,,Fitra N.,5.0,,barang sudah diterimamantap,barang sudah diterimamantap,Asli
338487257,,pande A.,5.0,,asli 1 tb dan gak ada masalah sampe skrg dipake,original tb dan tidak ada masalah sampe sekarang dipake,Asli
338487257,,Lazada Customer,5.0,,pengiriman cepat produk original,pengiriman cepat produk original,Asli
338487257,,octa P.,5.0,,barang sudah sampai sesuai spesifikasi yang disampaikan semoga awet,barang sudah sampai sesuai spesifikasi yang disampaikan semoga awet,Asli
338487257,,Ridho,5.0,,warp nya kurang untuk bungkusnya keseluruhan memuaskan terima kasih,warp nya kurang untuk bungkusnya keseluruhan memuaskan terima kasih,Asli
338487257,,anggi A.,5.0,,barangnya oke  gada masalah dan ori  pengiriman cpt ,barangnya oke gada masalah dan original pengiriman cpt,Asli
338487257,,Paul V.,5.0,,sejauh ini masih baik2 saja,sejauh ini masih baik saja,Asli
338487257,,Lazada Customer,5.0,,packing ok pengiriman cepat sekali barang oke dan ori smoga awett thx seller dan lazada,packing ok pengiriman cepat sekali barang oke dan original smoga awet terima kasih seler dan lazada,Asli
